characterId,character,poseId,pose,clothingId,clothing,restraintId,restraint,stateId,state,relativePath
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__neutral.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__receptive.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","guarded","Настороженность","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__guarded.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__high_positive.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__high_negative.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","subspace","Сабспейс","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__subspace.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","climax","Разрядка","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__climax.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","wrist_ankle_cuffs","Наручники и ножные манжеты","unconscious","Без сознания","public/character-images/rendered/mira/standing__dress__wrist_ankle_cuffs__unconscious.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","neutral","Нейтральное состояние","public/character-images/rendered/mira/standing__dress__restraint_belt__neutral.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","receptive","Положительная реакция","public/character-images/rendered/mira/standing__dress__restraint_belt__receptive.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","guarded","Настороженность","public/character-images/rendered/mira/standing__dress__restraint_belt__guarded.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","high_positive","Высокое положительное напряжение","public/character-images/rendered/mira/standing__dress__restraint_belt__high_positive.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/mira/standing__dress__restraint_belt__high_negative.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","subspace","Сабспейс","public/character-images/rendered/mira/standing__dress__restraint_belt__subspace.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","climax","Разрядка","public/character-images/rendered/mira/standing__dress__restraint_belt__climax.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","restraint_belt","Руки на фиксирующем поясе","unconscious","Без сознания","public/character-images/rendered/mira/standing__dress__restraint_belt__unconscious.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","neutral","Нейтральное состояние","public/character-images/rendered/mira/standing__dress__blindfold__neutral.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","receptive","Положительная реакция","public/character-images/rendered/mira/standing__dress__blindfold__receptive.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","guarded","Настороженность","public/character-images/rendered/mira/standing__dress__blindfold__guarded.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","high_positive","Высокое положительное напряжение","public/character-images/rendered/mira/standing__dress__blindfold__high_positive.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/mira/standing__dress__blindfold__high_negative.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","subspace","Сабспейс","public/character-images/rendered/mira/standing__dress__blindfold__subspace.png"
"S-AV-01","Мира","standing","Стоя","dress","Платье","blindfold","Повязка на глазах","climax","Разрядка","public/character-images/rendered/mira/standing__dress__blindfold__climax.png"
