matrix,priority,characterId,character,characterSlug,pose,family,variant,device,configuration,clothing,equipmentPreset,affect,phase,status,targetAsset,targetFile,exactLegacyAsset,legacyCandidate,optional
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress","none","high_positive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress__none__high_positive.png","/character-images/rendered/mira/sitting__dress__none__high_positive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress","none","high_negative","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress__none__high_negative.png","/character-images/rendered/mira/sitting__dress__none__high_negative.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress","none","subspace","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress__none__subspace.png","/character-images/rendered/mira/sitting__dress__none__subspace.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress","none","climax","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress__none__climax.png","/character-images/rendered/mira/sitting__dress__none__climax.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress","none","unconscious","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress__none__unconscious.png","/character-images/rendered/mira/sitting__dress__none__unconscious.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","neutral","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__neutral.png","/character-images/rendered/mira/sitting__dress_stockings__none__neutral.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","receptive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__receptive.png","/character-images/rendered/mira/sitting__dress_stockings__none__receptive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","guarded","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__guarded.png","/character-images/rendered/mira/sitting__dress_stockings__none__guarded.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","high_positive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__high_positive.png","/character-images/rendered/mira/sitting__dress_stockings__none__high_positive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","high_negative","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__high_negative.png","/character-images/rendered/mira/sitting__dress_stockings__none__high_negative.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","subspace","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__subspace.png","/character-images/rendered/mira/sitting__dress_stockings__none__subspace.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","climax","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__climax.png","/character-images/rendered/mira/sitting__dress_stockings__none__climax.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","dress_stockings","none","unconscious","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/dress_stockings__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/dress_stockings__none__unconscious.png","/character-images/rendered/mira/sitting__dress_stockings__none__unconscious.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","neutral","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__neutral.png","/character-images/rendered/mira/sitting__jumpsuit__none__neutral.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","receptive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__receptive.png","/character-images/rendered/mira/sitting__jumpsuit__none__receptive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","guarded","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__guarded.png","/character-images/rendered/mira/sitting__jumpsuit__none__guarded.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","high_positive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__high_positive.png","/character-images/rendered/mira/sitting__jumpsuit__none__high_positive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","high_negative","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__high_negative.png","/character-images/rendered/mira/sitting__jumpsuit__none__high_negative.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","subspace","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__subspace.png","/character-images/rendered/mira/sitting__jumpsuit__none__subspace.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","climax","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__climax.png","/character-images/rendered/mira/sitting__jumpsuit__none__climax.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","jumpsuit","none","unconscious","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/jumpsuit__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/jumpsuit__none__unconscious.png","/character-images/rendered/mira/sitting__jumpsuit__none__unconscious.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","neutral","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__neutral.png","/character-images/rendered/mira/sitting__lab_gown__none__neutral.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","receptive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__receptive.png","/character-images/rendered/mira/sitting__lab_gown__none__receptive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","guarded","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__guarded.png","/character-images/rendered/mira/sitting__lab_gown__none__guarded.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","high_positive","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__high_positive.png","/character-images/rendered/mira/sitting__lab_gown__none__high_positive.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","high_negative","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__high_negative.png","/character-images/rendered/mira/sitting__lab_gown__none__high_negative.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","subspace","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__subspace.png","/character-images/rendered/mira/sitting__lab_gown__none__subspace.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","climax","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__climax.png","/character-images/rendered/mira/sitting__lab_gown__none__climax.png","",""
"calibration-avatar","P0","S-AV-01","Мира","mira","sitting","","","","","lab_gown","none","unconscious","","covered_by_exact_legacy","/character-images/calibration-v4/mira/sitting/lab_gown__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/mira/sitting/lab_gown__none__unconscious.png","/character-images/rendered/mira/sitting__lab_gown__none__unconscious.png","",""
