characterId,character,family,variant,wardrobe,restraint,affect,phase,optional,relativePath
"S-AV-01","Мира","sex_machine","hmd","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/device_outfit__machine__high_positive__intense.png"
"S-AV-01","Мира","sex_machine","hmd","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/nude__machine__high_negative__intense.png"
"S-AV-01","Мира","sex_machine","hmd","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/device_outfit__machine__high_negative__intense.png"
"S-AV-01","Мира","sex_machine","hmd","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/nude__machine__subspace__intense.png"
"S-AV-01","Мира","sex_machine","hmd","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/device_outfit__machine__subspace__intense.png"
"S-AV-01","Мира","sex_machine","hmd","nude","machine","climax","peak","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/nude__machine__climax__peak.png"
"S-AV-01","Мира","sex_machine","hmd","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/device_outfit__machine__climax__peak.png"
"S-AV-01","Мира","sex_machine","hmd","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/nude__machine__high_negative__peak.png"
"S-AV-01","Мира","sex_machine","hmd","device_outfit","machine","high_negative","peak","false","public/character-images/interactions-expanded/mira/sex_machine/hmd/device_outfit__machine__high_negative__peak.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__guarded__sustain.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__guarded__sustain.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__receptive__sustain.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__receptive__sustain.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__high_positive__intense.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__high_positive__intense.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__high_negative__intense.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__high_negative__intense.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__subspace__intense.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__subspace__intense.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","climax","peak","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__climax__peak.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__climax__peak.png"
"S-AV-01","Мира","sex_machine","mind_control","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/nude__machine__high_negative__peak.png"
"S-AV-01","Мира","sex_machine","mind_control","device_outfit","machine","high_negative","peak","false","public/character-images/interactions-expanded/mira/sex_machine/mind_control/device_outfit__machine__high_negative__peak.png"
"S-AV-01","Мира","electrostimulation","chair","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/nude__machine__guarded__sustain.png"
"S-AV-01","Мира","electrostimulation","chair","underwear","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/underwear__machine__guarded__sustain.png"
"S-AV-01","Мира","electrostimulation","chair","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/device_outfit__machine__guarded__sustain.png"
"S-AV-01","Мира","electrostimulation","chair","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/nude__machine__receptive__sustain.png"
"S-AV-01","Мира","electrostimulation","chair","underwear","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/underwear__machine__receptive__sustain.png"
"S-AV-01","Мира","electrostimulation","chair","device_outfit","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/device_outfit__machine__receptive__sustain.png"
"S-AV-01","Мира","electrostimulation","chair","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/nude__machine__high_positive__intense.png"
"S-AV-01","Мира","electrostimulation","chair","underwear","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/underwear__machine__high_positive__intense.png"
"S-AV-01","Мира","electrostimulation","chair","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/device_outfit__machine__high_positive__intense.png"
"S-AV-01","Мира","electrostimulation","chair","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/nude__machine__high_negative__intense.png"
"S-AV-01","Мира","electrostimulation","chair","underwear","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/underwear__machine__high_negative__intense.png"
"S-AV-01","Мира","electrostimulation","chair","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/device_outfit__machine__high_negative__intense.png"
"S-AV-01","Мира","electrostimulation","chair","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/nude__machine__subspace__intense.png"
"S-AV-01","Мира","electrostimulation","chair","underwear","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/underwear__machine__subspace__intense.png"
"S-AV-01","Мира","electrostimulation","chair","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/device_outfit__machine__subspace__intense.png"
"S-AV-01","Мира","electrostimulation","chair","nude","machine","climax","peak","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/nude__machine__climax__peak.png"
"S-AV-01","Мира","electrostimulation","chair","underwear","machine","climax","peak","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/underwear__machine__climax__peak.png"
"S-AV-01","Мира","electrostimulation","chair","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/mira/electrostimulation/chair/device_outfit__machine__climax__peak.png"
